URL,Total URL length,netloc length,Query Length,count digits,count reserved char,has https,Country Code TLD,Generic TLD,is shortened TLD,has Port,has username,has fragments,num queries (count =),URL encoding,Path length,Path depth,Path digit counts,Path special character count,Page title,mimeType,status,redirected,ranking,country,server,tlsIssuer,tlsValidDays,numRequest,num Links,num Cookies,num Console Msg,urlscan Score,urlscan category
https://docs.google.com/uc?export=download&id=1GV_Nk9lLqw4fxUdO-khJA7NUUJ1KEvvw&revid=0B7ZeFP-G6n7vM0ZhOWo4bE9pVUs4Mmh0YmxVd3R6ZlU3YlZnPQ,129,15,110,0,2,1,Global,Commercial,0,0,0,0,3,0,3,1,0,1,,image/png,200,off-domain,8807,DE,UploadServer,GTS CA 1C3,83,1.0,0.0,0.0,0.0,0.0,[]
https://drive.google.com/uc?id=1a7jWDzayVXW_d3CgV_N7TjF4STY3UFOr&export=download,72,16,52,0,2,1,Global,Commercial,0,0,0,0,2,0,3,1,0,1,,,400,,,,,,,,,,,,
https://docs.google.com/uc?export=download&id=140vkYFrFHBQKuKc2hNW-gSvi5wjw6IYI,71,15,52,0,2,1,Global,Commercial,0,0,0,0,2,0,3,1,0,1,,application/octet-stream,200,off-domain,8807,DE,UploadServer,GTS CA 1C3,83,1.0,0.0,0.0,0.0,0.0,[]
http://static.cz01.cn/setup/%E9%A3%9E%E8%9B%BE%E5%B7%A5%E5%85%B7%E7%AE%B1.exe,70,14,0,2,2,0,China,Country,0,0,0,0,0,15,56,2,14,18,502 Bad Gateway,text/html,502,https-only,,GB,nginx,DigiCert Basic RSA CN CA G2,387,2.0,0.0,0.0,2.0,0.0,[]
http://218.38.241.103:1050/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,KR,,,,1.0,0.0,0.0,0.0,0.0,[]
https://docs.google.com/uc?export=download&id=1H_DyP_d5Lst4Akyf2QEzXL7J1SCVbtVs&revid=0B5thCKui5i0mdk5mOElBNm9vUHNYdVJnVWpYQ01VRG5XVWhrPQ,129,15,110,0,2,1,Global,Commercial,0,0,0,0,3,0,3,1,0,1,,image/jpeg,200,off-domain,8807,DE,UploadServer,GTS CA 1C3,83,1.0,0.0,0.0,0.0,0.0,[]
https://drive.google.com/uc?export=download&id=1uYGnPwZZyzn2rODSRImg0-SlOxy_leTG,72,16,52,0,2,1,Global,Commercial,0,0,0,0,2,0,3,1,0,1,,,400,,,,,,,,,,,,
http://181.129.137.29:32770/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
https://docs.google.com/uc?export=download&id=1YGn4gkmy9mUSDp_LgNPyJjh6RSKT39vP&revid=0B8rbGP2BpEOfMk5Ta3N3MGJTeFBZdEVwTk5WWHpjd3YrUEJJPQ,129,15,110,0,2,1,Global,Commercial,0,0,0,0,3,0,3,1,0,1,,image/jpeg,200,off-domain,8807,DE,UploadServer,GTS CA 1C3,83,1.0,0.0,0.0,0.0,0.0,[]
http://cfs9.blog.daum.net/upload_control/download.blog?fhandle=MEp5eURAZnM5LmJsb2cuZGF1bS5uZXQ6L0lNQUdFLzAvNS5leGU=&filename=%EC%9D%B8%ED%84%B0%EB%84%B7_%EC%A2%85%EB%9F%89%EC%A0%9C_%ED%85%8C%EC%8A%A4%ED%8A%B8.exe,205,18,157,1,3,0,Global,Network,0,0,0,0,2,27,29,2,0,4,,application/x-dosexec,200,https-only,,KR,openresty,Thawte TLS RSA CA G1,394,1.0,0.0,0.0,0.0,0.0,[]
http://cfs13.tistory.com/upload_control/download.blog?fhandle=YmxvZzE5MTk5NUBmczEzLnRpc3RvcnkuY29tOi9hdHRhY2gvMC8xNzAwMDAwMDAwMDAuZXhl&filename=oleaut32.dll%BF%C0%B7%F9%C7%D8%B0%E1%C7%CF%B1%E2.exe,189,17,142,2,2,0,Global,Commercial,0,0,0,0,2,12,29,2,0,4,,application/x-dosexec,200,https-only,,KR,openresty,Thawte TLS RSA CA G1,394,1.0,0.0,0.0,0.0,0.0,[]
http://cfs10.blog.daum.net/upload_control/download.blog?fhandle=MDczaFhAZnMxMC5ibG9nLmRhdW0ubmV0Oi9JTUFHRS8wLzkwLmV4ZQ==&filename=XP_SP3_%ED%85%8C%EB%A7%88%ED%8C%A8%EC%B9%98.exe,170,19,121,2,3,0,Global,Network,0,0,0,0,2,12,29,2,0,4,,application/x-dosexec,200,https-only,,KR,openresty,Thawte TLS RSA CA G1,394,1.0,0.0,0.0,0.0,0.0,[]
http://cfs13.tistory.com/upload_control/download.blog?fhandle=YmxvZzE5MTk5NUBmczEzLnRpc3RvcnkuY29tOi9hdHRhY2gvMC8xNzAwMDAwMDAwMDAuZXhl&filename=oleaut32.dll%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%D8%B0%EF%BF%BD%EF%BF%BD%CF%B1%EF%BF%BD.exe,237,17,190,2,2,0,Global,Commercial,0,0,0,0,2,28,29,2,0,4,,application/x-dosexec,200,https-only,,KR,openresty,Thawte TLS RSA CA G1,394,1.0,0.0,0.0,0.0,0.0,[]
http://cfs7.blog.daum.net/upload_control/download.blog?fhandle=MEtnWE5AZnM3LmJsb2cuZGF1bS5uZXQ6L0lNQUdFLzAvMC5leGU=&filename=%EC%9D%B8%ED%84%B0%EB%84%B7_%EC%A2%85%EB%9F%89%EC%A0%9C_%ED%85%8C%EC%8A%A4%ED%8A%B8-cksal16.exe/%EC%9D%B8%ED%84%B0%EB%84%B7_%EC%A2%85%EB%9F%89%EC%A0%9C_%ED%85%8C%EC%8A%A4%ED%8A%B8-cksal16.exe,309,18,261,1,3,0,Global,Network,0,0,0,0,2,54,29,2,0,4,,application/x-dosexec,200,https-only,,KR,openresty,Thawte TLS RSA CA G1,394,1.0,0.0,0.0,0.0,0.0,[]
http://194.145.227.21/ldr.sh,21,14,0,11,3,0,Global,Unknown,0,0,0,0,0,0,7,1,0,2,,text/x-sh,200,,,NL,,,,2.0,0.0,0.0,1.0,0.0,[]
https://spices.com.sg/check.dll,23,13,0,0,2,1,Singapore,Country,0,0,0,0,0,0,10,1,0,2,,application/x-msdownload,200,,,SG,Apache,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,0.0,0.0,[]
https://docs.google.com/uc?export=download&id=1JPL-UoUydm5HypQM67uokyDdrbLbpxvW&revid=0B7zpIPRmOC5UbHpWclQ0cXdyTE5vWTRBYmNidzNHTGM3bzVrPQ,129,15,110,0,2,1,Global,Commercial,0,0,0,0,3,0,3,1,0,1,,image/png,200,off-domain,8807,DE,UploadServer,GTS CA 1C3,83,1.0,0.0,0.0,0.0,0.0,[]
http://61.247.183.18:3311/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://travelwithmanta.co.za/r6x7x6rf.zip,34,21,0,0,2,0,South Africa,Country,0,0,0,0,0,0,13,1,3,2,,application/zip,200,https-only,,ZA,LiteSpeed,R3,89,1.0,0.0,0.0,0.0,0.0,[]
https://travelwithmanta.co.za/r6x7x6rf.zip,34,21,0,0,2,1,South Africa,Country,0,0,0,0,0,0,13,1,3,2,,application/zip,200,,,ZA,LiteSpeed,R3,89,1.0,0.0,0.0,0.0,0.0,[]
https://mysura.it/njtzac0.tar,21,9,0,0,1,1,Italy,Country,0,0,0,0,0,0,12,1,1,2,,application/x-tar,200,,,IT,nginx,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,0.0,0.0,[]
https://dl.packetstormsecurity.net/DoS/nemesy13.zip,43,26,0,0,2,1,Global,Network,0,0,0,0,0,0,17,2,2,3,,application/zip,200,,,US,Apache/2.4.41 (Ubuntu),R3,89,1.0,0.0,0.0,0.0,0.0,[]
https://e-commerce.saleensuporte.com.br/z4voa7.rar,42,31,0,0,4,1,Brazil,Country,0,0,0,0,0,0,11,1,2,2,,application/x-rar-compressed,200,,,US,Apache,R3,89,1.0,0.0,0.0,0.0,0.0,[]
https://spaceframe.mobi.space-frame.co.za/agha25.tar,44,33,0,0,5,1,South Africa,Country,0,0,0,0,0,0,11,1,2,2,,application/x-tar,200,,,ZA,Apache,R3,89,1.0,0.0,0.0,0.0,0.0,[]
https://test.typoten.com/rpez546n.rar,29,16,0,0,2,1,Global,Commercial,0,0,0,0,0,0,13,1,3,2,,application/x-rar-compressed,200,,,US,Apache,R3,89,1.0,0.0,0.0,0.0,0.0,[]
http://bearcatpumps.com.cn/css/embarf.point,36,19,0,0,2,0,China,Country,0,0,0,0,0,0,17,2,0,3,,application/octet-stream,200,https-only,,US,Apache,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,0.0,0.0,[]
http://360down7.miiyun.cn/2017/06/radbxnzdxbd.exe,42,18,0,4,2,0,China,Country,0,0,0,0,0,0,24,3,6,4,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
https://buscascolegios.diit.cl/txs9e9.zip,33,22,0,0,2,1,Chile,Country,0,0,0,0,0,0,11,1,2,2,,application/zip,200,,,CL,Apache,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,0.0,0.0,[]
https://library.arihantmbainstitute.ac.in/dcbl8fi.zip,45,33,0,0,3,1,India,Country,0,0,0,0,0,0,12,1,1,2,,application/zip,200,,,US,nginx,R3,89,1.0,0.0,0.0,0.0,0.0,[]
http://download.caihong.com/gamewd/yhdl.exe,36,20,0,0,2,0,Global,Commercial,0,0,0,0,0,0,16,2,0,3,,application/octet-stream,200,https-only,,CN,Byte-nginx,sslTrus (RSA) DV CA,396,1.0,0.0,0.0,0.0,0.0,[]
https://abissnet.net/se12y5vm.zip,25,12,0,0,1,1,Global,Network,0,0,0,0,0,0,13,1,3,2,,application/zip,200,,,AL,Apache,R3,89,1.0,0.0,0.0,0.0,0.0,[]
https://jeffdahlke.com/css/WwYxH5cctn/,30,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,16,2,1,3,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
http://www.moninediy.com/data/oVg/,23,17,0,0,2,0,Global,Commercial,0,0,0,0,0,0,10,2,0,3,,application/msword,200,,,CN,Apache/2.4.55 (Win64) OpenSSL/1.1.1s mod_fcgid/2.3.9a,,,1.0,0.0,1.0,0.0,0.0,[]
https://jeffdahlke.com/css/bg4n3/,25,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,11,2,2,3,,application/octet-stream,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
https://abissnet.net/u0eukz.zip,23,12,0,0,1,1,Global,Network,0,0,0,0,0,0,11,1,1,2,,application/zip,200,,,AL,Apache,R3,89,1.0,0.0,0.0,0.0,0.0,[]
http://77.237.25.210:35162/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,PL,,,,1.0,0.0,0.0,0.0,0.0,[]
http://api-ms.cobainaja.id/hceioc.zip,30,19,0,0,3,0,Indonesia,Country,0,0,0,0,0,0,11,1,0,2,,application/zip,200,,,ID,LiteSpeed,,,1.0,0.0,0.0,0.0,0.0,[]
http://marksidfgs.ug/asdfg.exe,23,13,0,0,1,0,Uganda,Country,0,0,0,0,0,0,10,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://shahu66.com/rc62n0.rar,22,11,0,2,1,0,Global,Commercial,0,0,0,0,0,0,11,1,3,2,,,400,,,,,,,,,,,,
http://parallel.rockvideos.at/n9h1k9gwt.gif,36,22,0,0,2,0,Austria,Country,0,0,0,0,0,0,14,1,3,2,,,400,,,,,,,,,,,,
http://karer.by/gfl7i3kp.rar,21,8,0,0,1,0,Belarus,Country,0,0,0,0,0,0,13,1,2,2,Сайт не обслуживается,text/html,404,off-domain,,BY,nginx,R3,89,38.0,5.0,36.0,111.0,0.0,[]
https://jeffdahlke.com/css/attachments/,31,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,17,2,0,3,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
http://123.240.103.89:55262/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://123.194.35.146:1261/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://down.udashi.com/pe/driverexportpe.exe,37,15,0,0,2,0,Global,Commercial,0,0,0,0,0,0,22,2,0,3,,application/x-msdownload,200,https-only,,CN,Lego Server,R3,89,1.0,0.0,0.0,0.0,0.0,[]
http://soft.110route.com/PAETools.exe,30,17,0,3,2,0,Global,Commercial,0,0,0,0,0,0,13,1,0,2,404 Not Found,text/html,404,https-only,,CN,nginx,RapidSSL Global TLS RSA4096 SHA256 2022 CA1,366,2.0,0.0,0.0,1.0,0.0,[]
https://jeffdahlke.com/css/3u/,22,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,8,2,1,3,,application/octet-stream,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
https://jeffdahlke.com/css/6QV2O2EHWZH1D/,33,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,19,2,4,3,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
https://jeffdahlke.com/css/LLC/fA1TOrCVwmvsW1IOUA/,42,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,28,3,2,4,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
http://cd.textfiles.com/hmatrix/Data/hack1226.exe,42,16,0,0,2,0,Global,Commercial,0,0,0,0,0,0,26,3,4,4,,application/x-msdownload,200,,,US,Apache/2.4.58 (FreeBSD) OpenSSL/1.1.1o-freebsd,,,1.0,0.0,0.0,0.0,0.0,[]
http://111.185.23.84:33424/g,21,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,2,1,0,1,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://111.185.23.84:33424/i,21,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,2,1,0,1,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://111.185.23.84:33424/Mozi.m,26,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,7,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://111.185.23.84:33424/Mozi.a,26,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,7,1,0,2,,,400,,,,,,,,,,,,
http://kimyen.net/upload/VLTKNhatRac.exe,33,10,0,0,1,0,Global,Network,0,0,0,0,0,0,23,2,0,3,,application/octet-stream,200,https-only,,VN,openresty,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,0.0,0.0,[]
http://111.185.23.84:33424/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://hr2019.vrcom7.com/cgi-bin/Document/81828115/BKxJH/,50,17,0,5,2,0,Global,Commercial,0,0,0,0,0,0,33,4,8,6,,application/msword,200,https-only,,TH,Apache/2,R3,89,1.0,0.0,1.0,0.0,0.0,[]
https://nsb.org.uk/plesk-stat/closed_section/verified_profile/le2_3ws89vz2/,67,10,0,0,2,1,United Kingdom,Country,0,0,0,0,0,0,57,4,5,9,,application/msword,200,,,GB,Apache/2.2.15 (CentOS),R3,89,1.0,0.0,1.0,0.0,0.0,[]
http://temptmag.com/private_array/form/rxebzllhn-956/,46,12,0,0,1,0,Global,Commercial,0,0,0,0,0,0,34,3,3,6,,application/msword,200,https-only,,US,Apache,"cPanel, Inc. Certification Authority",90,1.0,0.0,1.0,0.0,0.0,[]
http://www.reifenquick.de/Scripts/statement/ul397wfyb/,43,18,0,0,2,0,Germany,Country,0,0,0,0,0,0,29,3,3,4,,application/msword,200,https-only,,DE,nginx,Sectigo RSA Domain Validation Secure Server CA,371,1.0,0.0,1.0,0.0,0.0,[]
http://temptmag.com/private_array/corporate_forum/HhlND_ymf9vwyKx/,59,12,0,0,1,0,Global,Commercial,0,0,0,0,0,0,47,3,1,7,,application/msword,200,https-only,,US,Apache,"cPanel, Inc. Certification Authority",90,1.0,0.0,1.0,0.0,0.0,[]
http://reifenquick.de/Scripts/hl8-8w4cs-6325/,38,14,0,0,1,0,Germany,Country,0,0,0,0,0,0,24,2,7,5,,application/msword,200,https-only,,DE,nginx,Sectigo RSA Domain Validation Secure Server CA,371,1.0,0.0,1.0,0.0,0.0,[]
https://jeffdahlke.com/css/DOC/kbc9dts71991684654644570io07lx5tws9zd0q/,63,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,49,3,23,4,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
http://posmicrosystems.com/Scan/vw3tl6d9/,34,19,0,0,1,0,Global,Commercial,0,0,0,0,0,0,15,2,3,3,,application/msword,200,,,US,"Microsoft-IIS/10.0, IIS84S",,,1.0,0.0,1.0,0.0,0.0,[]
http://www.reifenquick.de/Scripts/hl8-8w4cs-6325/,38,18,0,0,2,0,Germany,Country,0,0,0,0,0,0,24,2,7,5,,application/msword,200,https-only,,DE,nginx,Sectigo RSA Domain Validation Secure Server CA,371,1.0,0.0,1.0,0.0,0.0,[]
https://jeffdahlke.com/css/fqcfrfvwflt3/,32,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,18,2,1,3,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
https://nsb.org.uk/plesk-stat/paclm/,28,10,0,0,2,1,United Kingdom,Country,0,0,0,0,0,0,18,2,0,4,,,400,,,,,,,,,,,,
http://posmicrosystems.com/OCT/05eo9y/yho7cb662821oxuq416ncv9m0g/,58,19,0,0,1,0,Global,Commercial,0,0,0,0,0,0,39,3,15,4,,application/msword,200,,,US,"Microsoft-IIS/10.0, IIS84S",,,1.0,0.0,1.0,0.0,0.0,[]
http://yp.hnggzyjy.cn/Common/yz.vbs,28,14,0,0,2,0,China,Country,0,0,0,0,0,0,14,2,0,3,,text/vbscript,200,,,CN,Microsoft-IIS/7.5,,,2.0,0.0,1.0,1.0,0.0,[]
https://jeffdahlke.com/css/private_module/test_cloud/z3gjv_w4zyu545ts846/,65,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,51,4,8,8,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
http://posmicrosystems.com/common_resource/3ZYNn88Sm_QdY9vaOqlXKYn_989270539154_n7FFnMeyjem/36660133916761_YjN3N510WqQNfYx0/,117,19,0,0,1,0,Global,Commercial,0,0,0,0,0,0,98,3,36,9,,application/msword,200,,,US,"Microsoft-IIS/10.0, IIS84S",,,1.0,0.0,1.0,0.0,0.0,[]
http://www.reifenquick.de/Scripts/open-0627720493640-azQ24PfFjRm/guarded-space/gxkx9t42ra6yf-6x7uyx330389w/,96,18,0,0,2,0,Germany,Country,0,0,0,0,0,0,82,4,27,9,,application/msword,200,https-only,,DE,nginx,Sectigo RSA Domain Validation Secure Server CA,371,1.0,0.0,1.0,0.0,0.0,[]
http://posmicrosystems.com/balance/t8dpeb54nchg/e474868660412vht8ymb7vn10qkc6j/,72,19,0,0,1,0,Global,Commercial,0,0,0,0,0,0,53,3,20,4,,application/msword,200,,,US,"Microsoft-IIS/10.0, IIS84P",,,1.0,0.0,1.0,0.0,0.0,[]
http://lindnerelektroanlagen.de/INVOICE/AOG-3515110/,45,24,0,0,1,0,Germany,Country,0,0,0,0,0,0,21,2,7,4,,application/msword,200,https-only,,DE,nginx,R3,89,1.0,0.0,0.0,0.0,0.0,[]
https://jeffdahlke.com/css/Reporting/po3x708837819192166196fun7k976gnpv/,64,14,0,0,1,1,Global,Commercial,0,0,0,0,0,0,50,3,23,4,,application/msword,200,,,US,nginx,R3,89,1.0,0.0,1.0,0.0,0.0,[]
http://hitstation.nl/css/parts_service/ly944myw/,41,13,0,0,1,0,Netherlands,Country,0,0,0,0,0,0,28,3,3,5,,,400,,,,,,,,,,,,
http://162.209.98.174/ssh1,19,14,0,11,3,0,Global,Unknown,0,0,0,0,0,0,5,1,1,1,,text/plain,200,,,US,Apache/2.2.22 (Ubuntu),,,2.0,0.0,0.0,1.0,0.0,[]
http://123.110.124.238:39195/.i,24,21,0,17,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
https://www.hostingcloud.racing/7991.js,27,23,0,0,2,1,Global,Unknown,0,0,0,0,0,0,8,1,4,2,,application/javascript,200,,606328,NL,nginx,R3,89,2.0,0.0,0.0,1.0,0.0,[]
http://prestigehomeautomation.net/43rf3dw/34frgegrg.exe,48,26,0,0,1,0,Global,Network,0,0,0,0,0,0,22,2,5,3,,application/octet-stream,200,,,CA,,,,1.0,0.0,0.0,0.0,0.0,[]
http://218.38.241.105:23421/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://66.57.55.210:54699/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,US,,,,1.0,0.0,0.0,0.0,0.0,[]
http://47.46.231.38:54076/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,US,,,,1.0,0.0,0.0,0.0,0.0,[]
http://23.228.143.58:44467/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://62.38.222.98:19635/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,GR,,,,1.0,0.0,0.0,0.0,0.0,[]
http://drive.google.com.it-barcelona.com/frm0reseen/PrntScrnOfAMZOrderID.jpg.exe,73,33,0,0,5,0,Global,Commercial,0,0,0,0,0,0,40,2,1,4,,application/x-msdownload,200,https-only,,ES,Apache,"cPanel, Inc. Certification Authority",90,1.0,0.0,0.0,0.0,0.0,[]
http://cfs5.tistory.com/upload_control/download.blog?fhandle=YmxvZzcxMzYyQGZzNS50aXN0b3J5LmNvbTovYXR0YWNoLzAvMTQwMDAwMDAwMDAwLmV4ZQ%3D%3D&filename=crack-pro20.exe,155,16,109,1,2,0,Global,Commercial,0,0,0,0,2,2,29,2,0,4,,application/x-dosexec,200,https-only,,KR,openresty,Thawte TLS RSA CA G1,394,1.0,0.0,0.0,0.0,0.0,[]
http://funletters.net/scenic/scenic1/jet.exe,37,14,0,0,1,0,Global,Network,0,0,0,0,0,0,23,3,1,4,System Status,text/html,404,https-only,,US,Apache,Sectigo RSA Domain Validation Secure Server CA,396,2.0,0.0,0.0,2.0,0.0,[]
http://funletters.net/scenic/scenic1/sunset1.exe,41,14,0,0,1,0,Global,Network,0,0,0,0,0,0,27,3,2,4,System Status,text/html,404,https-only,,US,Apache,Sectigo RSA Domain Validation Secure Server CA,396,2.0,0.0,0.0,2.0,0.0,[]
http://funletters.net/flowers/flowers1/smell-the-roses.exe,51,14,0,0,1,0,Global,Network,0,0,0,0,0,0,37,3,1,6,System Status,text/html,404,https-only,,US,Apache,Sectigo RSA Domain Validation Secure Server CA,396,2.0,0.0,0.0,2.0,0.0,[]
https://raw.githubusercontent.com/fuzzbunch/fuzzbunch/master/payloads/Doublepulsar-1.3.1.exe,84,25,0,0,2,1,Global,Commercial,0,0,0,0,0,0,59,5,3,9,,,400,,,,,,,,,,,,
http://marksidfgs.ug/asdf.EXE,22,13,0,0,1,0,Uganda,Country,0,0,0,0,0,0,9,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://94.53.120.109/dusers.exe,24,13,0,10,3,0,Global,Unknown,0,0,0,0,0,0,11,1,0,2,,application/octet-stream,200,,,RO,SHS,,,1.0,0.0,0.0,0.0,0.0,[]
http://181.224.242.131:59072/.i,24,21,0,17,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,PE,,,,1.0,0.0,0.0,0.0,0.0,[]
http://202.4.124.58:12137/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://46.175.138.75:11074/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,UA,,,,1.0,0.0,0.0,0.0,0.0,[]
http://213.16.63.103:38011/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,BG,,,,1.0,0.0,0.0,0.0,0.0,[]
http://165.90.16.5:18437/.i,20,17,0,13,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://95.170.113.227:32493/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,RU,,,,1.0,0.0,0.0,0.0,0.0,[]
http://92.114.191.82:3230/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,MD,,,,1.0,0.0,0.0,0.0,0.0,[]
http://216.183.54.169:47530/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://212.46.197.114:17739/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://178.151.143.2:21623/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
http://154.126.178.16:30629/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://36.66.139.36:53736/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://194.152.35.139:45737/.i,23,20,0,16,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,[]
http://190.12.99.194:28516/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,AR,,,,1.0,0.0,0.0,0.0,0.0,[]
http://217.11.75.162:7110/.i,21,18,0,14,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,KZ,,,,1.0,0.0,0.0,0.0,0.0,[]
http://185.12.78.161:36220/.i,22,19,0,15,3,0,Global,Unknown,0,1,0,0,0,0,3,1,0,2,,application/octet-stream,200,,,BA,,,,1.0,0.0,0.0,0.0,0.0,[]
http://src1.minibai.com/uploads/thirdupload/5d3e8177e87cc.exe,54,16,0,1,2,0,Global,Commercial,0,0,0,0,0,0,38,3,8,4,,application/octet-stream,200,https-only,,CN,Lego Server,RapidSSL Global TLS RSA4096 SHA256 2022 CA1,368,1.0,0.0,0.0,0.0,0.0,[]
http://download.pdf00.cn/kszip/news/v1.0.7.31/news_01.exe,50,17,0,2,2,0,China,Country,0,0,0,0,0,0,33,4,7,9,,,400,,,,,,,,,,,,
https://codeload.github.com/MeteorAdminz/hidden-tear/zip/master,55,19,0,0,2,1,Global,Commercial,0,0,0,0,0,0,36,4,0,5,,,400,,,,,,,,,,,,
