Total URL length,netloc length,Query Length,count digits,count reserved char,has https,Country Code TLD,is shortened TLD,has Port,has username,has fragments,num queries (count =),URL encoding,Path length,Path depth,Path digit counts,Path special character count,Page title,mimeType,status,redirected,ranking,country,tlsValidDays,numRequest,num Links,num Cookies,num Console Msg,label,exe_or_php
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,200.0,0,0.001909005727017181,46137374,0.036403640364036406,0.17052631578947366,0.000318753320347087,0.04316546762589928,0.03596403596403597,0,0
0.014705882352941176,0.13095238095238093,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,1.9000057000171e-05,50039034,0.0083008300830083,0.04631578947368421,0.00010625110678236233,0.02158273381294964,0.000999000999000999,0,0
0.0026737967914438497,0.023809523809523808,0.0,0.0,0.0,1,54192070,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.05271215813647441,43464221,0.03650365036503651,0.18105263157894735,0.0002833362847529662,0.02158273381294964,0.0,0,0
0.014705882352941176,0.13095238095238093,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.08611825835477506,22950699,0.0083008300830083,0.06526315789473684,0.0009208429254471401,0.02877697841726619,0.000999000999000999,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.001782005346016038,22950699,0.03650365036503651,0.2421052631578947,0.0020896051000531255,0.1223021582733813,0.002997002997002997,0,0
0.012032085561497326,0.10714285714285715,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.0044110132330397,43464221,0.039603960396039604,0.12842105263157894,0.0008145918186647778,0.04316546762589928,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.000727002181006543,22950699,0.034303430343034305,0.5852631578947368,0.0011687621746059855,0.2446043165467626,0.0999000999000999,0,0
0.0160427807486631,0.14285714285714285,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,200.0,1,0.001909005727017181,46137374,0.036403640364036406,0.25894736842105265,0.000318753320347087,0.1798561151079137,0.07492507492507493,0,0
0.010695187165775399,0.09523809523809523,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.011994035982107945,43464221,0.0083008300830083,0.11789473684210526,0.0,0.03597122302158273,0.0,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.004741014223042669,43464221,0.039503950395039504,0.10526315789473684,0.0014166814237648309,0.04316546762589928,0.0,0,0
0.010695187165775399,0.09523809523809523,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.006051018153054459,22950699,0.009000900090009001,0.07789473684210527,0.0006020896051000532,0.0,0.002997002997002997,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,72988340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,200.0,1,0.22054166162498487,43464221,0.039403940394039404,0.13894736842105262,0.000779174783070657,0.02158273381294964,0.0,0,0
0.0160427807486631,0.14285714285714285,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.024005072015216043,22950699,0.009000900090009001,0.02947368421052632,0.0008500088542588986,0.0,0.003996003996003996,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.0612111836335509,52441888,0.0176017601760176,0.01894736842105263,3.5417035594120773e-05,0.007194244604316547,0.0,0,0
0.020053475935828874,0.17857142857142855,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.03757111271333814,22950699,0.0083008300830083,0.04842105263157895,0.000318753320347087,0.014388489208633094,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.025995077985233955,43464221,0.039603960396039604,0.19999999999999998,0.000318753320347087,0.014388489208633094,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.004159012477037431,22950699,0.039603960396039604,0.3915789473684211,0.00017708517797060386,0.07913669064748202,0.003996003996003996,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.19349358048074145,22950699,0.0089008900890089,0.1431578947368421,0.002656277669559058,0.09352517985611511,0.0,0,0
0.0013368983957219253,0.011904761904761904,0.0,0.0,0.0,1,86035415,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.024005072015216043,22950699,0.009000900090009001,0.02947368421052632,0.0008145918186647778,0.007194244604316547,0.003996003996003996,0,0
0.0026737967914438497,0.023809523809523808,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.00932902798708396,22950699,0.03660366036603661,0.52,0.006233398264565256,0.14388489208633093,0.01998001998001998,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23127204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.0772452317356952,43464221,0.036403640364036406,0.04631578947368421,0.0006729236762882946,0.0,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.015430046290138869,43464221,0.0393039303930393,0.2063157894736842,0.0002479192491588454,0.07194244604316546,0.0,0,0
0.010695187165775399,0.09523809523809523,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.0013650040950122849,43464221,0.039603960396039604,0.06315789473684211,0.000318753320347087,0.03597122302158273,0.000999000999000999,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.026793080379241135,43464221,0.0089008900890089,0.07157894736842105,0.009562599610412609,0.0,0.000999000999000999,0,0
0.0,0.0,0.0,0.0,0.0,1,86035415,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.010590031770095308,20714659,0.039703970397039705,0.08210526315789474,0.0002833362847529662,0.014388489208633094,0.0,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.003444010332030996,43464221,0.039603960396039604,0.2736842105263158,0.0026208606339649374,0.1366906474820144,0.001998001998001998,0,0
0.0160427807486631,0.14285714285714285,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,1.9000057000171e-05,50039034,0.0083008300830083,0.04421052631578948,0.00010625110678236233,0.014388489208633094,0.000999000999000999,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.002986008958026874,22950699,0.0089008900890089,0.16210526315789472,0.000779174783070657,0.02877697841726619,0.000999000999000999,0,0
0.010695187165775399,0.09523809523809523,0.0,0.0,0.1,1,72988340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,200.0,1,0.2149236447709343,43464221,0.039503950395039504,0.15157894736842104,0.0005312555339118116,0.02158273381294964,0.0,0,0
0.017379679144385023,0.15476190476190477,0.0,0.0,0.20000000000000004,1,24855824,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.16703950111850335,36086028,0.039603960396039604,0.1263157894736842,0.00010625110678236233,0.014388489208633094,0.002997002997002997,0,0
0.01336898395721925,0.11904761904761904,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.007167021501064503,43464221,0.039603960396039604,0.23789473684210524,0.0003895873915353285,0.014388489208633094,0.01898101898101898,0,0
0.01336898395721925,0.11904761904761904,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.006036018108054324,46137374,0.0089008900890089,0.1789473684210526,0.000779174783070657,0.02877697841726619,0.0,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.015871047613142838,43464221,0.039703970397039705,0.1726315789473684,0.0,0.014388489208633094,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.01885005655016965,43464221,0.039603960396039604,0.08210526315789474,0.0024437754559943335,0.06474820143884892,0.000999000999000999,0,0
0.01336898395721925,0.11904761904761904,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.07205221615664846,43464221,0.009000900090009001,0.10736842105263157,0.0005666725695059324,0.05755395683453238,0.005994005994005994,0,0
0.0160427807486631,0.19047619047619047,0.0,0.0,0.30000000000000004,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.011731035193105577,43464221,0.039703970397039705,0.12,0.0009916769966353816,0.11510791366906475,0.0,0,0
0.0160427807486631,0.14285714285714285,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.002986008958026874,22950699,0.0089008900890089,0.17473684210526313,0.000779174783070657,0.02877697841726619,0.000999000999000999,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.002968008904026712,43464221,0.036003600360036005,0.11368421052631579,0.0049583849831769085,0.06474820143884892,0.005994005994005994,0,0
0.020053475935828874,0.17857142857142855,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.02589907769723309,43464221,0.03650365036503651,0.07157894736842105,0.0009562599610412609,0.03597122302158273,0.008991008991008992,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.004172012516037548,26091574,0.039603960396039604,0.1431578947368421,0.001097928103417744,0.05755395683453238,0.0,0,0
0.0,0.0,0.0,0.0,0.0,1,58607371,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.000674002022006066,43464221,0.036403640364036406,0.004210526315789474,0.0004250044271294493,0.0,0.0,0,0
0.014705882352941176,0.13095238095238093,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.007022021066063198,43464221,0.039603960396039604,0.2715789473684211,0.0008145918186647778,0.03597122302158273,0.007992007992007992,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.10682032046096138,22950699,0.0089008900890089,0.00631578947368421,0.0002833362847529662,0.0,0.0,0,0
0.014705882352941176,0.13095238095238093,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.02937708813126439,43464221,0.03310331033103311,0.08,0.00046042146272357005,0.03597122302158273,0.002997002997002997,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.47897743693231076,5501943,0.0089008900890089,0.16210526315789472,0.0012395962457942271,0.09352517985611511,0.012987012987012988,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.025354076062228184,43464221,0.039603960396039604,0.26105263157894737,0.0008500088542588986,0.10791366906474821,0.007992007992007992,0,0
0.03609625668449198,0.3214285714285714,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.08611825835477506,22950699,0.0083008300830083,0.07157894736842105,0.0026208606339649374,0.02877697841726619,0.000999000999000999,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.002676008028024084,43464221,0.039603960396039604,0.5663157894736842,0.0007083407118824154,0.05755395683453238,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.002955008865026595,43464221,0.03660366036603661,0.09473684210526316,0.00021250221356472465,0.07913669064748202,0.001998001998001998,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.07323121969365907,43464221,0.0089008900890089,0.25473684210526315,0.0003541703559412077,0.10071942446043167,0.005994005994005994,0,0
0.017379679144385023,0.15476190476190477,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.02313906941720825,46137374,0.0089008900890089,0.06947368421052631,0.000779174783070657,0.06474820143884892,0.006993006993006993,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.1,1,40198169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.01245903737711213,43464221,0.03470347034703471,0.31157894736842107,7.083407118824155e-05,0.06474820143884892,0.011988011988011988,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.03838111514334543,22950699,0.011101110111011102,0.18105263157894735,0.0008145918186647778,0.16546762589928057,0.05194805194805195,0,0
0.0160427807486631,0.14285714285714285,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.3824731474194422,43464221,0.0089008900890089,0.031578947368421054,0.0009208429254471401,0.0,0.0,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.02416207248621746,43464221,0.039603960396039604,0.14526315789473682,0.001097928103417744,0.007194244604316547,0.000999000999000999,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.01807005421016263,43464221,0.03650365036503651,0.09894736842105263,0.0,0.10791366906474821,0.002997002997002997,0,0
0.0053475935828877,0.047619047619047616,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.00033900101700305095,22950699,0.036003600360036005,0.18736842105263157,0.0015229325305471933,0.09352517985611511,0.002997002997002997,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.3273719821159463,43464221,0.039403940394039404,0.0863157894736842,0.0002479192491588454,0.0,0.0,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.01245903737711213,43464221,0.03470347034703471,0.4631578947368421,7.083407118824155e-05,0.10791366906474821,0.011988011988011988,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.021994065982197945,22950699,0.011401140114011402,0.10947368421052632,0.0008145918186647778,0.14388489208633093,0.008991008991008992,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.020225060675182024,43464221,0.0089008900890089,0.07368421052631578,0.000637506640694174,0.04316546762589928,0.0,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.14052742158226475,22950699,0.03660366036603661,0.09263157894736843,0.0007083407118824154,0.05755395683453238,0.000999000999000999,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.29095687287061855,43464221,0.0029002900290029006,0.14105263157894735,0.00414379316451213,0.03597122302158273,0.001998001998001998,0,0
0.0053475935828877,0.047619047619047616,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,5.6000168000504e-05,22950699,0.025302530253025302,0.3452631578947368,0.0014520984593589517,0.20143884892086333,0.021978021978021976,0,0
0.01871657754010695,0.16666666666666666,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.015274045822137466,22950699,0.039603960396039604,0.3957894736842105,0.0006729236762882946,0.19424460431654678,0.0,0,0
0.012032085561497326,0.10714285714285715,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.06569919709759128,43464221,0.036403640364036406,0.04,0.0008145918186647778,0.05755395683453238,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.026474079422238266,22950699,0.015001500150015001,0.16210526315789472,0.0004958384983176908,0.10071942446043167,0.002997002997002997,0,0
0.020053475935828874,0.17857142857142855,0.0,0.0,0.1,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,1.9000057000171e-05,50039034,0.0083008300830083,0.04631578947368421,0.00010625110678236233,0.014388489208633094,0.000999000999000999,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.16664049992149976,22950699,0.0089008900890089,0.0968421052631579,0.002018771028864884,0.014388489208633094,0.000999000999000999,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.13893941681825045,43464221,0.03650365036503651,0.1957894736842105,0.0010270940322295024,0.10791366906474821,0.002997002997002997,0,0
0.0026737967914438497,0.023809523809523808,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.08133224399673199,43464221,0.039503950395039504,0.06736842105263158,0.0,0.05035971223021583,0.000999000999000999,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.040744122232366696,43464221,0.0089008900890089,0.10105263157894737,0.0012041792102001063,0.04316546762589928,0.0,0,0
0.0160427807486631,0.14285714285714285,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.015665046995140985,46137374,0.039603960396039604,0.12,0.0,0.09352517985611511,0.015984015984015984,0,0
0.012032085561497326,0.10714285714285715,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.025324075972227914,43464221,0.0392039203920392,0.3726315789473684,0.0006729236762882946,0.1223021582733813,0.004995004995004995,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.013778041334124,43464221,0.039403940394039404,0.4357894736842105,0.002975030989906145,0.17266187050359713,0.04695304695304695,0,0
0.0066844919786096255,0.05952380952380952,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.017995053985161952,36086028,0.037603760376037604,0.1789473684210526,0.0,0.06474820143884892,0.0,0,0
0.020053475935828874,0.17857142857142855,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.01987205961617885,43464221,0.039603960396039604,0.11157894736842106,0.0018416858508942802,0.03597122302158273,0.0,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.09389528168584504,43464221,0.0089008900890089,0.05473684210526316,0.0010625110678236232,0.0,0.0,0,0
0.010695187165775399,0.09523809523809523,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.3284689854069562,43464221,0.0089008900890089,0.035789473684210524,0.0003895873915353285,0.02158273381294964,0.0,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.000513001539004617,43464221,0.032103210321032104,0.631578947368421,0.00010625110678236233,0.28776978417266186,0.06793206793206794,0,0
0.010695187165775399,0.09523809523809523,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.299783899351698,43464221,0.0029002900290029006,0.16842105263157894,0.0024083584204002127,0.09352517985611511,0.006993006993006993,0,0
0.004010695187165775,0.03571428571428571,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.03084809254427763,22950699,0.03660366036603661,0.38105263157894737,0.0,0.11510791366906475,0.003996003996003996,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.00033900101700305095,22950699,0.036003600360036005,0.18736842105263157,0.0015229325305471933,0.09352517985611511,0.002997002997002997,0,0
0.009358288770053475,0.08333333333333331,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.030883092649277945,78339643,0.0089008900890089,0.4989473684210526,0.0010270940322295024,0.1510791366906475,0.008991008991008992,0,0
0.0053475935828877,0.047619047619047616,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.048635145905437716,52441888,0.0089008900890089,0.13473684210526315,0.0026208606339649374,0.06474820143884892,0.04595404595404595,0,0
0.0026737967914438497,0.023809523809523808,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.0044110132330397,43464221,0.039603960396039604,0.12421052631578948,0.000779174783070657,0.06474820143884892,0.0,0,0
0.008021390374331552,0.07142857142857142,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,0,0.02994808984426953,43464221,0.039603960396039604,0.17052631578947366,0.0014166814237648309,0.03597122302158273,0.0,0,0
0.01336898395721925,0.11904761904761904,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.017912053736161206,43464221,0.039403940394039404,0.20842105263157892,0.0007083407118824154,0.11510791366906475,0.002997002997002997,0,0
0.0026737967914438497,0.023809523809523808,0.0,0.0,0.0,1,23246278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1,0.01333804001412004,22950699,0.0083008300830083,0.04842105263157895,0.0001416681423764831,0.02877697841726619,0.0,0,0
